User_ID,Age,Gender,Social_Media_Hours,Exercise_Hours,Sleep_Hours,Screen_Time_Hours,Survey_Stress_Score,Wearable_Stress_Score,Support_System,Academic_Performance, Social_Media_Hours,Parental_Pressure,Peer_Pressure,Mood_Rating,Self_Esteem_Score,Relationship_Issues,Time_Management,Home_Environment,Sleep_Quality,Financial_Stress,Diet_Quality,Anxiety_Symptoms
1301,14,M,6.892793212,0,10,6,1,0.139234501,High,Excellent,7,2,1,5,1.63,1,1,2,2,1,0,0
1302,18,F,1.271026138,3,6,5,3,0.845785632,High,Poor,1,0,1,2,3.74,1,0,1,2,1,0,0
1303,16,F,3.567231693,2,9,11,5,0.023886407,High,Average,4,0,2,2,1.08,0,1,2,2,0,0,1
1304,13,F,5.924829939,1,10,8,2,0.753200404,High,Average,6,2,2,5,1.47,0,1,2,2,0,1,2
1305,14,M,8.355717051,1,8,8,3,0.573364077,High,Average,8,2,1,5,4.38,1,1,1,1,1,1,2
1306,18,M,0.436609287,3,5,8,4,0.696723273,High,Poor,0,2,1,5,4.38,0,2,0,2,0,2,2
1307,18,M,2.366331315,2,6,9,5,0.412344526,High,Excellent,2,1,1,5,2.32,1,0,1,0,1,1,2
1308,15,M,8.897489903,2,4,5,5,0.864441126,Low,Excellent,9,1,0,3,1.35,1,2,0,2,0,1,2
1309,16,F,0.091655502,1,9,2,4,0.313149024,Moderate,Excellent,0,2,1,2,3.82,1,1,2,1,1,0,0
1310,13,M,2.013991028,1,9,10,1,0.274955285,Low,Average,2,1,0,4,2.44,0,2,1,0,1,1,2
1311,17,F,9.59024176,3,8,3,4,0.301750646,Moderate,Excellent,10,1,2,2,1.18,1,0,0,2,0,0,0
1312,15,F,6.134018465,2,6,9,1,0.774363843,Low,Poor,6,0,2,2,1.63,1,0,2,2,1,2,2
1313,14,F,2.616713666,1,4,3,2,0.495291731,Moderate,Poor,3,2,1,1,1.55,1,1,2,0,1,0,2
1314,14,F,0.669910944,3,9,6,1,0.537085326,Moderate,Good,1,2,2,5,3.36,0,1,2,2,0,2,0
1315,15,M,0.281913404,2,8,3,2,0.831655418,Moderate,Average,0,1,2,5,4.59,0,2,0,1,1,1,2
1316,18,M,2.447450796,1,9,7,2,0.833365552,Low,Good,2,2,2,5,4.17,0,0,0,2,0,2,0
1317,14,M,8.814858196,1,8,9,4,0.161738105,Moderate,Good,9,0,2,1,3.19,1,0,0,1,1,0,1
1318,16,M,4.159136543,1,9,4,2,0.549767673,High,Average,4,0,0,3,2.69,1,2,2,2,1,1,1
1319,13,M,7.203333692,0,8,6,1,0.126018206,Moderate,Average,7,0,0,3,3.47,0,0,0,0,0,1,1
1320,16,F,9.182850354,2,8,11,3,0.868528471,Low,Good,9,2,1,4,2.78,1,1,1,1,0,0,2
1321,14,M,4.080404616,1,7,6,5,0.837005702,Low,Poor,4,2,1,3,1.98,1,1,0,2,1,1,2
1322,17,M,1.91277371,2,9,10,5,0.849348858,High,Good,2,2,1,3,3.72,1,2,0,2,1,0,2
1323,13,M,5.171179309,3,8,11,1,0.7048585,Moderate,Average,5,2,2,5,4.49,1,2,2,0,0,2,2
1324,13,M,9.080836871,0,6,12,3,0.466877306,Low,Poor,9,2,2,2,2.49,0,2,1,0,0,2,0
1325,15,F,8.043744141,1,5,11,2,0.404721226,Moderate,Good,8,0,0,3,4.37,0,1,1,1,1,1,1
1326,15,F,0.658298434,2,6,5,1,0.395224564,High,Good,1,1,0,3,2.72,0,2,1,1,1,0,0
1327,17,F,6.925728001,2,7,12,2,0.066212789,High,Good,7,0,1,1,2.61,1,0,0,1,1,0,1
1328,18,F,5.718975225,2,6,10,4,0.948870286,Low,Average,6,2,0,4,1.11,1,2,2,2,0,2,1
1329,13,F,9.074631763,1,5,10,3,0.450275657,Moderate,Good,9,0,0,1,3.78,0,0,0,2,1,0,0
1330,17,M,1.224814169,1,7,2,5,0.930114899,High,Average,1,2,0,5,4.23,0,1,2,1,0,1,0
1331,15,F,5.340361132,2,5,12,1,0.879257539,High,Poor,5,2,0,2,3.65,0,0,1,2,1,1,0
1332,15,F,8.794626935,3,9,10,5,0.828610388,Low,Excellent,9,0,0,4,1.61,1,0,0,0,0,2,1
1333,13,F,4.100237867,1,7,10,2,0.588308885,High,Poor,4,2,1,1,1.41,0,0,2,2,1,0,0
1334,16,M,4.819949177,3,7,3,2,0.101555886,Low,Good,5,1,1,3,3.29,1,1,0,1,0,1,2
1335,14,M,0.704606777,1,5,4,4,0.32391145,High,Average,1,2,0,3,2.61,0,0,2,2,0,1,0
1336,15,F,2.781436404,3,6,12,2,0.603586209,High,Good,3,1,1,4,2.72,1,0,1,0,1,1,1
1337,18,M,3.245066492,2,6,7,2,0.013455808,Low,Poor,3,1,2,3,4.87,1,2,0,1,0,0,1
1338,18,M,9.451224487,1,9,6,5,0.042630914,Low,Excellent,9,2,0,1,3.9,0,2,1,1,0,2,0
1339,15,F,2.826673605,2,9,10,5,0.677663382,Moderate,Excellent,3,0,2,1,2.65,1,2,0,1,0,2,0
1340,16,M,4.608687353,1,5,3,1,0.888202852,High,Average,5,1,1,3,1.08,1,0,0,1,1,1,1
1341,16,M,6.713044236,1,8,6,1,0.855163129,Moderate,Poor,7,0,1,3,1.14,0,0,2,2,1,2,1
1342,17,M,1.621833724,0,5,6,2,0.168145276,Moderate,Poor,2,1,2,5,3.74,0,1,2,0,1,1,0
1343,18,F,4.864423871,0,10,5,3,0.911233453,Low,Average,5,2,1,2,4.35,0,0,2,2,1,1,2
1344,17,F,7.385390395,1,10,5,1,0.696302201,High,Average,7,2,0,4,3.83,1,0,1,2,0,0,2
1345,18,F,8.66855213,2,7,4,2,0.716325954,Low,Average,9,1,2,1,2.62,1,1,1,1,0,1,2
1346,14,M,6.262592747,2,8,4,5,0.304041201,High,Good,6,2,0,4,1.12,0,0,0,0,1,1,1
1347,14,F,6.690535153,0,9,8,4,0.715996776,Low,Good,7,1,2,5,4.87,0,1,2,2,0,0,2
1348,13,M,1.262834726,3,8,11,5,0.709772278,High,Average,1,2,1,1,4.95,1,1,1,0,0,0,2
1349,17,M,9.457764972,2,8,7,5,0.594665526,Moderate,Average,9,0,2,5,3.2,0,2,0,0,1,2,0
1350,15,M,1.325740775,3,10,5,4,0.357288403,High,Excellent,1,2,2,5,1.28,0,0,1,0,1,0,0
1351,17,F,7.746729372,2,8,4,5,0.811014438,High,Excellent,8,0,0,3,3.16,1,2,0,0,0,1,2
1352,15,F,2.648163218,1,8,10,1,0.937517938,Low,Good,3,2,1,4,4.57,1,0,2,2,1,0,1
1353,16,F,9.335931437,1,9,12,5,0.869888425,High,Excellent,9,0,0,4,3.72,0,2,0,0,0,0,2
1354,17,F,7.199595394,2,8,5,4,0.242979194,High,Average,7,2,1,3,3.88,1,1,0,2,0,2,0
1355,16,M,7.53813713,0,8,5,2,0.445673829,High,Poor,8,0,0,4,1.34,1,1,2,0,1,0,0
1356,14,F,2.190591731,0,5,8,2,0.342414352,High,Average,2,1,2,3,1.43,0,1,2,0,1,1,0
1357,14,M,4.430399766,0,6,10,2,0.70747955,Moderate,Excellent,4,1,0,1,1.51,0,1,0,2,0,1,2
1358,13,F,6.178131946,1,5,7,4,0.831490338,Low,Good,6,0,1,5,4.62,0,0,1,1,1,1,1
1359,17,F,7.699736182,1,7,8,4,0.215796132,High,Average,8,2,1,5,3.1,1,0,2,2,0,0,2
1360,16,F,1.039593759,1,7,9,1,0.947275535,Low,Average,1,0,2,4,4.17,0,2,0,0,0,0,0
1361,15,M,9.623653165,0,10,12,4,0.677329133,Moderate,Excellent,10,2,1,2,1.46,1,0,2,2,1,1,0
1362,14,M,8.902206706,2,8,4,2,0.218447872,Moderate,Poor,9,1,0,5,4.71,0,0,2,0,1,0,0
1363,14,M,2.703485905,2,9,12,4,0.371094611,High,Average,3,2,2,3,4.28,1,2,1,2,1,2,0
1364,15,M,8.22760243,1,6,6,3,0.104606858,Low,Good,8,1,1,2,1.9,1,1,2,2,1,2,2
1365,16,M,5.18323923,0,9,9,5,0.597068985,Low,Good,5,2,1,2,4.5,0,2,0,2,0,2,2
1366,16,F,4.618064816,0,8,8,1,0.169191523,Low,Poor,5,2,0,5,2.05,1,2,0,1,1,2,1
1367,17,M,3.144341058,1,8,7,2,0.693089938,Moderate,Excellent,3,2,0,5,1.82,0,1,2,2,1,1,0
1368,17,M,5.809685866,0,6,9,2,0.737246743,Moderate,Poor,6,0,2,5,2.06,0,2,2,2,1,0,2
1369,18,M,7.298891177,1,7,6,3,0.479334818,High,Good,7,0,1,3,4.64,1,2,1,1,0,2,2
1370,18,M,4.10932905,2,8,3,1,0.093816771,Low,Average,4,1,0,2,4.66,1,2,1,1,1,1,0
1371,13,F,6.29219193,2,8,7,5,0.61087319,Low,Good,6,1,2,4,2.32,1,0,1,0,1,2,2
1372,14,M,6.993129212,1,9,7,1,0.372205252,Moderate,Poor,7,0,1,3,3.82,0,1,0,0,1,0,0
1373,17,F,7.11121817,1,9,4,1,0.949647471,High,Good,7,1,1,1,3.7,0,1,1,2,1,2,1
1374,16,F,0.519660981,2,10,11,2,0.513205707,High,Excellent,1,0,2,5,4.23,0,2,0,0,1,2,0
1375,15,F,8.597478057,3,8,4,4,0.072266069,High,Poor,9,2,2,2,2.19,0,0,1,2,0,2,0
1376,16,M,4.582533148,2,10,6,5,0.636049083,Moderate,Good,5,1,0,3,3.04,0,1,0,1,0,2,2
1377,14,F,2.624160817,2,9,4,1,0.779353703,Low,Average,3,1,1,1,3.67,0,1,2,1,0,0,1
1378,18,M,2.417645075,1,6,7,3,0.160502809,High,Average,2,0,1,3,1.11,1,2,0,2,1,1,1
1379,16,M,4.830141128,1,7,5,2,0.449057364,High,Poor,5,1,1,3,2.51,0,2,2,0,1,2,2
1380,13,M,8.868315395,3,5,7,4,0.743196953,Low,Average,9,1,2,4,3.78,0,2,0,0,0,1,1
1381,14,M,3.783475817,0,4,4,4,0.020493615,High,Poor,4,2,0,4,2.01,0,1,0,0,1,0,1
1382,18,M,7.497257468,3,5,3,2,0.028969796,Moderate,Average,7,1,1,3,4.83,0,2,2,2,0,0,0
1383,15,F,0.96818731,2,4,10,1,0.676912067,High,Good,1,2,2,1,1.12,1,2,0,0,1,2,2
1384,18,F,4.760567022,2,8,8,2,0.725126498,Low,Average,5,0,1,2,4.83,1,2,0,1,0,1,1
1385,13,M,9.916861404,0,7,5,4,0.845869437,Moderate,Good,10,1,0,2,1.87,1,0,1,1,0,2,1
1386,14,F,7.704378028,2,6,2,4,0.399599816,High,Poor,8,2,1,5,1.2,0,2,2,1,1,0,1
1387,15,M,2.105284884,1,9,11,3,0.389776665,Low,Average,2,0,0,5,2.17,0,1,2,1,1,2,0
1388,13,F,5.014414737,0,9,4,3,0.552367973,Low,Excellent,5,1,0,2,4.15,0,2,1,1,1,2,0
1389,18,F,2.336247636,1,10,11,4,0.757326955,Low,Excellent,2,0,1,3,4.01,1,1,1,1,1,1,2
1390,13,F,4.095609273,3,8,7,3,0.640992197,Low,Excellent,4,1,1,3,1.84,0,0,2,1,1,0,2
1391,14,F,7.800840237,2,7,5,3,0.327323304,High,Average,8,0,0,4,1.79,0,0,2,1,0,2,0
1392,17,F,7.712248153,1,6,9,3,0.346547256,High,Good,8,0,2,4,3.57,1,2,2,1,1,2,2
1393,13,M,2.281003779,0,5,11,4,0.763004936,Moderate,Poor,2,2,0,5,2.83,1,1,1,2,0,2,2
1394,13,M,9.222233182,2,5,6,1,0.534646662,Moderate,Average,9,0,1,2,4.17,0,2,1,2,1,1,2
1395,18,F,5.925681828,2,6,6,1,0.097976176,Low,Poor,6,1,1,3,1.1,1,2,0,1,0,0,0
1396,18,M,3.79924291,2,10,6,5,0.152994954,Low,Poor,4,1,2,2,3.44,0,1,1,1,0,2,0
1397,15,F,5.019355808,2,4,11,3,0.851190376,Moderate,Average,5,2,0,1,3.92,0,1,0,1,0,2,1
1398,18,M,6.050712534,1,5,9,1,0.998803432,High,Good,6,1,0,2,4.97,1,1,0,0,1,2,1
1399,16,F,5.598905318,2,5,4,5,0.335682906,High,Excellent,6,1,0,1,3.72,0,1,1,2,0,0,1
1400,14,F,4.864050355,1,8,4,2,0.386701662,High,Poor,5,1,1,4,1.93,1,1,1,1,1,1,1
1401,14,F,5.049328041,3,6,4,3,0.154488025,Low,Poor,5,0,0,4,1.43,1,0,1,2,0,1,2
1402,17,M,1.764119104,2,7,5,1,0.235713084,Moderate,Average,2,0,2,5,3.56,0,0,1,1,1,2,2
1403,17,M,8.127329043,1,5,4,1,0.424629846,Moderate,Poor,8,1,1,2,3.09,1,0,2,0,0,2,0
1404,14,F,5.417603199,1,6,9,1,0.284389644,Moderate,Average,5,2,1,2,4.6,0,1,1,1,1,1,2
1405,17,F,1.310798617,2,5,3,5,0.701424855,High,Poor,1,0,0,1,3.91,0,1,0,2,1,1,2
1406,15,M,7.661571016,0,7,6,2,0.537849442,Moderate,Good,8,2,2,4,3.04,1,1,0,2,0,1,2
1407,18,M,9.324439784,1,5,8,3,0.822297128,Moderate,Good,9,1,1,1,2.61,1,2,2,2,0,2,1
1408,14,M,9.473068992,2,9,5,1,0.724524918,High,Excellent,9,1,1,4,2.62,1,0,2,2,1,2,0
1409,17,M,3.690177324,1,7,3,4,0.128100612,Low,Excellent,4,0,0,1,1.91,0,0,1,1,0,1,1
1410,14,M,1.355168736,2,8,3,3,0.123388966,Low,Good,1,1,0,4,1.07,0,2,2,0,1,1,2
1411,16,F,5.183996266,0,7,3,4,0.895648639,High,Excellent,5,0,2,1,3.3,0,2,1,0,1,0,2
1412,13,M,1.126092293,2,6,10,5,0.819511239,Moderate,Excellent,1,1,0,4,1.85,0,0,1,1,0,2,0
1413,18,F,9.339874185,0,5,9,1,0.467917323,Low,Excellent,9,1,2,1,1.83,0,1,2,1,1,0,1
1414,14,F,1.835796274,0,7,3,3,0.130364135,Low,Good,2,0,1,2,1.5,0,0,2,2,0,1,2
1415,13,M,2.5276586,3,7,6,3,0.898576291,Low,Excellent,3,0,2,5,1.76,0,1,0,1,1,2,0
1416,17,M,4.066365269,2,7,5,1,0.230700557,High,Average,4,0,2,1,1.13,1,0,2,0,1,2,2
1417,13,F,3.831644686,1,8,8,2,0.035534775,Low,Excellent,4,1,2,5,3.7,0,0,2,1,1,0,2
1418,18,M,7.946628924,1,9,7,5,0.924239525,Moderate,Average,8,1,1,2,2.61,0,2,2,1,1,0,0
1419,14,F,4.563168206,2,9,7,1,0.808935621,High,Excellent,5,2,0,2,3.25,1,2,0,0,0,0,0
1420,16,M,1.7076826,2,5,5,3,0.693481692,High,Average,2,0,1,4,3.55,0,1,1,0,1,0,2
1421,17,M,2.672098955,3,8,3,2,0.034030357,Low,Excellent,3,1,0,5,4.89,0,1,0,1,0,2,0
1422,14,M,5.091133852,3,4,9,3,0.528431178,Moderate,Average,5,1,2,3,1.27,1,0,2,2,1,1,2
1423,18,F,1.474539174,2,8,11,4,0.653636155,High,Excellent,1,0,2,4,2.67,0,2,2,2,1,1,1
1424,17,M,6.116556756,1,6,11,3,0.759347241,Low,Average,6,2,2,5,1.98,1,1,2,2,0,1,2
1425,15,F,5.657473066,1,5,3,5,0.471073885,Moderate,Good,6,0,2,1,2.91,0,1,1,0,1,0,0
1426,13,M,7.147023164,2,9,9,1,0.9533493,Moderate,Poor,7,2,2,1,4.68,0,1,0,0,1,1,1
1427,18,F,9.377046154,0,8,9,3,0.244781061,High,Poor,9,1,0,2,3.9,1,0,0,2,0,0,0
1428,15,M,9.122545611,1,6,11,4,0.069734917,Low,Good,9,2,0,3,3.65,1,1,1,1,1,0,2
1429,14,F,9.460756181,0,4,5,4,0.332766245,Moderate,Good,9,1,2,1,2.76,0,1,0,1,1,1,0
1430,16,F,2.44715597,0,7,9,1,0.66180487,High,Average,2,0,1,5,3.68,0,2,1,1,1,1,2
1431,17,F,1.315653066,1,10,3,4,0.737157204,High,Average,1,0,1,5,1.13,1,2,1,0,0,1,0
1432,13,F,3.022767005,1,8,8,1,0.738496897,High,Excellent,3,0,2,1,3.34,0,2,0,0,0,2,0
1433,17,F,8.950851728,2,10,6,5,0.110673828,High,Excellent,9,2,0,5,3.22,1,0,0,2,0,0,2
1434,14,F,9.720534746,1,5,10,1,0.885089455,High,Poor,10,1,1,5,2.39,1,2,1,1,0,2,1
1435,17,M,8.593249511,1,7,11,2,0.280833703,Moderate,Poor,9,0,1,2,1.81,1,2,0,0,0,1,2
1436,13,F,1.100177211,0,9,6,4,0.209911108,High,Average,1,0,1,3,4.23,0,2,1,0,0,2,1
1437,14,F,9.474279981,2,7,7,4,0.614457477,Low,Average,9,1,2,2,1.22,0,2,0,2,0,2,1
1438,17,F,4.233580274,1,5,3,3,0.211849074,Low,Good,4,0,1,3,1.28,0,1,0,1,0,1,1
1439,16,M,0.093102908,2,7,6,2,0.508038493,Moderate,Average,0,1,1,5,2.76,1,0,0,0,1,1,1
1440,18,M,4.423937407,3,8,6,3,0.407029697,High,Excellent,4,1,1,3,2.01,0,1,0,0,0,0,2
1441,14,M,0.460691697,0,8,4,1,0.232034263,High,Good,0,1,1,5,3.98,1,1,0,0,1,0,2
1442,18,F,5.438779212,1,9,11,5,0.292059633,Moderate,Average,5,1,0,5,3.54,1,0,2,0,1,2,1
1443,14,M,3.385540274,1,9,3,4,0.427407231,High,Excellent,3,1,2,2,4.09,0,1,2,1,1,1,1
1444,16,M,4.734349336,3,8,8,5,0.346160346,High,Excellent,5,2,2,2,2.3,0,2,0,2,1,0,1
1445,18,F,6.131703607,2,5,11,1,0.381575784,Low,Poor,6,0,0,4,3.96,1,0,0,1,1,0,1
1446,15,F,8.688010958,3,6,11,1,0.735434622,High,Good,9,2,0,1,4.45,0,1,0,2,0,2,1
1447,13,M,6.619015765,1,9,10,2,0.168379913,Moderate,Poor,7,0,2,4,2.38,1,1,1,0,0,2,1
1448,15,F,4.340488685,3,10,4,3,0.627618587,Low,Good,4,2,1,4,2.36,0,2,2,1,1,2,0
1449,17,F,8.194278537,0,4,10,4,0.678157776,Moderate,Good,8,1,1,3,4.6,1,1,1,2,0,1,1
1450,16,F,9.055821376,0,7,5,4,0.802087046,Moderate,Poor,9,0,2,5,1.2,0,1,2,2,0,0,0
1451,15,F,1.197599664,3,6,11,5,0.847327175,High,Poor,1,0,1,5,2.4,1,1,2,0,0,0,2
1452,14,M,5.319329776,3,5,9,2,0.158665543,High,Average,5,2,0,5,1.47,0,0,0,2,0,0,2
1453,17,F,2.845119597,0,7,10,1,0.138260761,Low,Good,3,2,1,1,1.12,1,0,0,2,0,2,1
1454,17,M,0.470611979,0,8,3,2,0.614771013,Moderate,Average,0,0,1,3,1.45,1,1,1,2,1,1,2
1455,15,M,6.685466951,0,4,8,4,0.756916551,Moderate,Good,7,2,1,3,2.72,1,1,1,0,1,2,2
1456,15,M,8.627707775,0,9,10,3,0.27232643,High,Excellent,9,2,2,5,3.75,1,2,0,1,1,2,1
1457,16,M,1.629026545,1,9,11,5,0.525847206,Moderate,Average,2,2,0,4,2.16,1,0,0,0,1,1,2
1458,13,F,8.124136576,3,10,2,1,0.772239431,Moderate,Poor,8,1,1,1,4.4,1,0,2,2,1,1,2
1459,15,F,8.533957335,2,5,11,1,0.767503108,Moderate,Excellent,9,1,2,4,2.75,0,0,2,2,0,2,1
1460,15,F,9.143404427,2,8,2,1,0.653820166,Moderate,Poor,9,2,1,2,4.87,1,1,0,1,0,1,1
1461,18,M,2.652850891,2,7,8,3,0.078787696,Moderate,Excellent,3,2,0,3,4.82,1,2,2,2,1,2,1
1462,14,M,9.039530652,2,6,9,4,0.05064386,Low,Excellent,9,1,1,3,4.09,0,2,1,1,1,0,0
1463,18,M,3.206627547,2,7,3,4,0.38844531,Moderate,Average,3,1,0,4,4.73,0,1,2,2,0,1,1
1464,18,F,5.523380135,2,9,2,2,0.026687426,Moderate,Poor,6,0,1,1,3.83,1,1,0,2,0,0,2
1465,17,M,0.505074708,1,4,10,2,0.904144332,Low,Average,1,0,0,3,4.58,0,2,2,0,1,1,1
1466,13,F,0.438810884,2,10,6,4,0.020144665,High,Excellent,0,1,1,4,1.95,0,2,0,0,1,2,0
1467,14,F,7.203732127,2,9,3,1,0.029612862,High,Good,7,2,0,1,2.38,1,0,2,1,0,2,2
1468,16,F,4.44479978,2,9,10,3,0.165327378,Low,Good,4,2,1,4,4.01,1,1,1,0,0,2,0
1469,16,F,2.562923754,3,9,10,4,0.627015132,Low,Excellent,3,2,1,1,2.7,0,0,1,1,1,2,2
1470,15,M,1.90413496,1,6,8,3,0.541554141,High,Poor,2,2,2,5,4.35,0,2,0,0,0,2,1
1471,15,F,6.699534909,2,9,4,5,0.659487137,Moderate,Poor,7,0,2,1,4.51,0,0,0,1,0,2,0
1472,16,M,0.00401544,0,6,2,1,0.893555141,Moderate,Poor,0,1,0,2,2.2,0,2,0,2,1,1,1
1473,15,F,8.058911692,2,9,9,5,0.454945651,Low,Good,8,2,1,5,4.29,0,2,2,1,0,1,2
1474,13,M,0.792496061,1,5,8,4,0.043875976,Moderate,Average,1,0,0,4,1.62,0,0,2,0,1,0,1
1475,18,M,1.914896149,0,6,9,2,0.763496625,Low,Poor,2,2,2,5,2.34,1,1,2,1,0,1,1
1476,15,F,3.862363953,1,7,10,4,0.811964463,High,Average,4,1,0,5,3.07,0,0,1,0,1,1,2
1477,17,F,4.848587397,2,6,6,5,0.04988836,Moderate,Poor,5,0,0,4,1.91,1,0,0,2,0,0,0
1478,15,F,3.549951158,0,7,3,3,0.242849294,High,Poor,4,1,2,4,3.32,1,1,2,0,0,0,2
1479,14,M,3.20712165,3,7,11,4,0.770596799,Moderate,Poor,3,1,1,2,3.31,0,1,1,2,1,2,2
1480,13,F,9.639160121,0,9,7,2,0.376155239,Moderate,Average,10,0,0,4,1.83,1,0,0,2,1,0,1
1481,14,F,6.415796812,3,7,8,5,0.472651398,Moderate,Average,6,0,2,3,4.18,0,2,1,0,0,0,2
1482,14,M,0.234329554,2,6,11,4,0.823175742,Low,Average,0,0,1,3,3.53,1,0,0,2,1,1,0
1483,17,F,4.301759084,1,5,11,5,0.094619538,High,Excellent,4,0,2,2,2.27,0,2,2,0,1,2,2
1484,13,M,8.750086997,1,6,8,5,0.677284324,Low,Good,9,0,0,1,1.93,1,1,1,1,0,0,2
1485,13,F,3.014561864,2,7,5,1,0.214984387,Low,Excellent,3,0,1,1,4.52,0,1,1,2,0,2,1
1486,13,M,0.945563448,2,8,12,3,0.062651431,High,Good,1,0,1,3,4.34,1,2,1,1,0,2,0
1487,13,M,7.583847716,2,5,9,1,0.662497846,High,Excellent,8,2,2,4,1.92,0,0,0,1,1,0,1
1488,13,F,6.060138319,1,5,6,5,0.121412253,Low,Good,6,1,2,2,1.14,1,1,0,0,0,0,1
1489,17,M,5.703125078,1,6,8,2,0.747007259,Low,Average,6,0,2,1,4.22,1,2,1,0,0,0,0
1490,15,F,0.535765596,3,6,6,2,0.202705391,Low,Good,1,2,1,1,3.46,1,2,0,2,1,0,0
1491,14,F,1.404990098,1,6,11,1,0.04851202,High,Poor,1,2,1,5,1.4,0,0,1,0,1,2,2
1492,13,M,6.225493962,1,9,7,2,0.099297465,Low,Average,6,2,0,3,3.35,0,2,2,1,1,1,0
1493,15,F,2.078238415,1,6,10,5,0.841270249,High,Excellent,2,1,1,4,2.81,0,2,1,1,0,2,1
1494,15,M,5.040700797,2,7,10,4,0.370968216,Low,Poor,5,0,0,2,4.1,0,0,1,1,1,2,0
1495,14,M,5.44881686,2,8,10,5,0.302266641,High,Poor,5,2,2,1,1.84,0,1,0,2,0,2,0
1496,17,M,2.835071903,1,5,9,4,0.49119882,Low,Average,3,1,2,5,2.81,1,1,0,0,0,0,0
1497,16,M,9.484251555,0,8,11,2,0.632932569,Moderate,Poor,9,1,1,3,1.62,0,1,0,1,0,0,1
1498,16,M,8.424641068,0,7,6,3,0.037102245,Moderate,Average,8,1,2,3,4.83,0,2,2,2,0,1,2
1499,15,M,7.223735076,1,7,3,3,0.898188513,High,Good,7,2,2,2,4.11,1,2,2,0,1,1,2
1500,18,M,0.779938664,1,9,10,5,0.958481365,High,Average,1,0,1,1,3.95,0,0,2,0,1,1,1
1501,18,M,1.061300193,3,5,7,5,0.417306816,Moderate,Average,1,2,0,2,3.76,0,2,0,1,1,2,2
1502,14,F,4.927813459,1,9,3,2,0.412628903,High,Excellent,5,2,1,2,2.69,0,2,1,2,1,1,2
1503,16,F,1.607133492,1,7,3,3,0.878559921,High,Poor,2,0,0,5,4.69,0,1,1,1,0,2,1
1504,15,M,9.782654635,3,8,4,3,0.429311798,Moderate,Excellent,10,0,1,3,1.29,0,2,1,1,1,0,1
1505,17,F,1.58520234,1,9,10,5,0.856189935,Low,Excellent,2,0,1,4,4.21,0,2,0,2,0,2,2
1506,16,F,4.874678355,2,9,9,3,0.028336944,High,Excellent,5,1,2,3,1.86,1,2,0,1,1,0,0
1507,15,F,3.641210568,0,8,4,5,0.489650609,High,Excellent,4,0,1,3,2.3,0,0,2,2,1,0,2
1508,15,F,6.393864215,1,9,10,1,0.952429045,Low,Excellent,6,2,1,5,3.08,0,2,0,2,0,1,0
1509,13,F,1.290364089,3,7,5,3,0.252804659,Low,Poor,1,0,0,4,4.13,0,0,1,1,0,0,1
1510,17,F,4.30316428,2,7,10,4,0.26615482,High,Poor,4,2,2,1,4.35,1,1,2,1,0,1,0
1511,13,M,2.747050328,1,4,7,2,0.630122989,High,Poor,3,1,0,4,3.33,1,2,2,0,1,1,0
1512,14,F,8.877515247,2,5,9,5,0.926190883,Low,Excellent,9,2,0,1,2.61,1,0,0,0,0,1,0
1513,13,F,0.405857121,3,9,6,3,0.198742241,High,Poor,0,2,2,4,4.79,1,1,2,2,1,2,1
1514,13,F,9.13727494,1,4,5,3,0.921651026,Low,Excellent,9,0,2,2,1.99,0,2,2,2,0,1,2
1515,16,F,8.329941386,2,5,10,5,0.663003744,Low,Poor,8,0,2,4,4.21,1,0,0,2,1,1,2
1516,18,M,2.975707164,3,9,2,4,0.993047314,High,Poor,3,2,1,5,3.45,0,0,2,0,0,0,0
1517,15,M,7.892906547,1,4,12,3,0.736458846,High,Poor,8,0,2,1,2.51,0,1,1,1,0,2,2
1518,17,M,0.312135603,2,6,8,1,0.667800541,Low,Poor,0,1,2,3,1.01,0,2,0,1,0,1,1
1519,13,M,9.668655503,2,8,6,2,0.814903172,High,Average,10,1,2,5,2.79,1,2,1,0,0,1,1
1520,17,F,5.265949426,2,8,8,5,0.175140319,Low,Poor,5,0,0,1,2.11,0,2,1,1,1,1,1
1521,18,M,3.032810261,1,9,3,3,0.945985613,Moderate,Poor,3,1,0,1,1.42,1,0,1,1,1,0,1
1522,18,M,3.625832126,1,7,7,2,0.165595509,Moderate,Average,4,0,1,3,1.3,0,2,1,1,1,0,2
1523,13,M,0.664053535,2,7,12,5,0.02567037,Low,Good,1,2,0,2,2.39,1,0,2,0,1,0,0
1524,14,M,9.89349514,1,8,4,5,0.697856841,Low,Good,10,2,1,5,3.46,1,0,2,2,0,1,0
1525,13,F,0.392919452,1,7,9,5,0.184595426,High,Average,0,1,0,3,4.35,0,1,0,1,0,1,0
1526,16,M,6.549071231,1,8,6,4,0.75875318,Low,Good,7,0,2,3,1.73,0,0,0,1,1,1,1
1527,15,F,4.427359277,0,9,9,1,0.795038978,Low,Poor,4,0,0,2,2.7,0,1,1,2,1,1,2
1528,14,M,9.489162182,3,6,4,5,0.236699241,High,Excellent,9,1,1,5,2.57,1,1,1,1,1,1,2
1529,13,F,2.459997403,1,6,7,4,0.086720331,High,Excellent,2,2,0,3,3.05,1,2,0,1,1,0,2
1530,17,F,5.320868239,3,4,12,5,0.500820966,Moderate,Poor,5,1,2,2,4.24,1,1,0,2,1,1,2
